0.6005863002740767, 0.6147642679900744
0.5590400814714466, 0.6017369727047146
0.5422199916823476, 0.601454996616287
0.5309220160096481, 0.6153282201669299
0.5230630215650426, 0.6231107602075344
0.5167505227170408, 0.632472366343334
0.5137188895206606, 0.6341642228739003
0.509905104585012, 0.6383374689826302
0.5012763436846738, 0.6464019851116626
0.4963319528414603, 0.6551996390706069
0.4926394879334246, 0.6592600947439657
0.48517024987339435, 0.6703699526280171
0.4810311376806634, 0.6720618091585834
0.4752070716673775, 0.6765734265734266
0.4722004398112366, 0.6811414392059554
0.46502891102951854, 0.6887547935935032
0.46117542541650525, 0.6914617640424092
0.4575523909641559, 0.6965937288517934
0.45396387466205146, 0.7011617414843221
0.44946965761986585, 0.7047146401985112
0.44277939548408585, 0.7100721858786375
0.43695182791962295, 0.7110309045792916
0.4299661666893873, 0.7164448454771035
0.42592649165846613, 0.7197157681028649
0.424092579458322, 0.7291901646740356
0.4179500280682088, 0.7293593503270923
0.40966113379293995, 0.736013986013986
0.40181610760143793, 0.7377058425445522
0.3968974821755748, 0.7449244304083014
0.3942977571549235, 0.7443040830137604
